backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
hashing,retrieval_synthetic_q4_s0,identity,0.5007526153404245,0.0,0.0,0.0,1.0,False,1024,20480,0.0,0.00511,0.001365,0.0019659999999999994
hashing,retrieval_synthetic_q4_s0,truncate(keep_dim=32),0.4381143730232938,-0.06263824231713068,-0.21451757816836262,0.07865402916086595,0.39652069586082783,False,128,2560,0.0,0.05171,0.00595,0.007186
hashing,retrieval_synthetic_q4_s0,truncate(keep_dim=64),0.4381143730232938,-0.06263824231713068,-0.21451757816836262,0.07865402916086595,0.39652069586082783,False,256,5120,0.0,0.0338,0.00594,0.0065495
hashing,retrieval_synthetic_q4_s0,truncate(keep_dim=128),0.4754973900184378,-0.025255225321986617,-0.1062972776672231,0.0640855754060129,0.5716856628674265,False,512,10240,0.0,0.03224,0.0083,0.009453499999999998
hashing,retrieval_synthetic_q4_s0,truncate(keep_dim=256),0.5007526153404245,0.0,0.0,0.0,1.0,False,1024,20480,0.0,0.03285,0.008459999999999999,0.009212499999999998
hashing,retrieval_synthetic_q4_s0,scalar_int8,0.4617995816960652,-0.038953033644359245,-0.08084503638798117,3.6737113740583125e-05,0.2553489302139572,False,256,5120,0.04075,0.04297,0.01758,0.019524499999999997
hashing,retrieval_synthetic_q4_s0,binary,0.4133138667091856,-0.08743874863123885,-0.21734159974007003,0.06351198445967834,0.24495100979804038,False,32,640,0.0,0.02496,0.021825,0.027714499999999993
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=4,n_bits=4)",0.4452429706690326,-0.05550964467139179,-0.15102460356667163,0.04364768214609435,0.2845430913817237,False,4,80,2.1894,0.07548,0.01667,0.018169499999999998
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=4,n_bits=6)",0.4746651588673154,-0.02608745647310905,-0.09129278514847756,0.03862088167318678,0.47210557888422316,False,4,80,0.13813,1.56107,0.022935,0.024487
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=4,n_bits=8)",0.4746651588673154,-0.02608745647310905,-0.09129278514847756,0.03862088167318678,0.47210557888422316,False,4,80,0.12198,1.02673,0.047994999999999996,0.053890999999999994
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=8,n_bits=4)",0.4619856209820096,-0.038766994358414845,-0.10233424813324869,0.02175556264852112,0.2513497300539892,False,8,160,19.01491,0.11401,0.024755,0.026037
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=8,n_bits=6)",0.4619856209820096,-0.038766994358414845,-0.10233424813324869,0.02175556264852112,0.2513497300539892,False,8,160,0.15245,0.35126,0.03424,0.0351955
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=8,n_bits=8)",0.4619856209820096,-0.038766994358414845,-0.10233424813324869,0.02175556264852112,0.2513497300539892,False,8,160,0.17872,1.23203,0.06961500000000001,0.07545799999999998
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=16,n_bits=4)",0.4262776078429418,-0.07447500749748263,-0.16367960282146615,0.015826253885255832,0.1219756048790242,False,16,320,44.07412,0.19178,0.041705,0.042824999999999995
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=16,n_bits=6)",0.4262776078429418,-0.07447500749748263,-0.16367960282146615,0.015826253885255832,0.1219756048790242,False,16,320,0.24903,0.59772,0.057075,0.0632495
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=16,n_bits=8)",0.4262776078429418,-0.07447500749748263,-0.16367960282146615,0.015826253885255832,0.1219756048790242,False,16,320,0.27007,2.13418,0.11585000000000001,0.12171749999999998
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=32,n_bits=4)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,32,640,63.854291,0.34516,0.075255,0.0785815
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=32,n_bits=6)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,32,640,0.4412,0.99455,0.101165,0.10579549999999999
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=32,n_bits=8)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,32,640,0.49381,3.47995,0.20408500000000002,0.21182900000000002
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=64,n_bits=4)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,64,1280,81.106061,0.62733,0.14062,0.1439475
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=64,n_bits=6)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,64,1280,0.822,1.79643,0.18457,0.191051
hashing,retrieval_synthetic_q4_s0,"product_quantize(n_subspaces=64,n_bits=8)",0.4245069453240658,-0.07624567001635864,-0.1945563522285734,0.04513890535996278,0.23055388922215556,False,64,1280,0.95061,6.23075,0.36219500000000004,0.3714255
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=4))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,4,80,11.79571,0.06695,0.021330000000000002,0.023781499999999997
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=6))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,4,80,0.28101,0.15563,0.025005,0.026522
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=8))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,4,80,0.66912,0.54453,0.040029999999999996,0.0417095
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=4))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,8,160,16.13761,0.10027,0.02935,0.031156
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=6))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,8,160,0.42807,0.26726,0.036345,0.037850499999999995
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=8))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,8,160,1.06618,0.86637,0.06196,0.063844
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=4))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,16,320,16.79737,0.17548,0.046125,0.051464499999999996
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=6))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,16,320,0.72359,0.46997,0.056855,0.058283
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=8))",0.3451409531991135,-0.15561166214131095,-0.30938820498986763,0.011627537821776248,0.07038592281543692,False,16,320,1.848881,1.55079,0.1013845,0.10651999999999999
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=4))",0.34600458884487784,-0.15474802649554656,-0.30860318331016195,0.013434381478464055,0.07498500299940011,False,32,640,21.90237,0.31743,0.078565,0.0794085
hashing,retrieval_synthetic_q4_s0,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=6))",0.34600458884487784,-0.15474802649554656,-0.30860318331016195,0.013434381478464055,0.07498500299940011,False,32,640,1.33128,0.86214,0.098635,0.10358149999999999
